Competidor,Haul,OrgDesCont,22,21,20,19,18
DHL,SH,ASIA-EUR,,JUE: ema-LEJ-JFK-EMA-lej (G-DHLF),JUE: cvg-LEJ-CVG-LEJ-cvg (D-ALMD),JUE: sju-SXM-SJU-EIS-AXA*-SJU-STX*-SBH-AXA*-SJU-GND-svd (N966HL),JUE: ema-LEJ-JFK-EMA-lej (G-DHLG)
DHL,SH,ASIA-EUR,,JUE: mia-BRU-MIA-BRU-mia (G-DHLG),JUE: ema-LEJ-JFK-EMA-lej (G-DHLE),VIE: lej-FRA-YYZ-IAH-FRA-ORD-FRA-MEX-dfw (D-AALL),JUE: sju-SXM-NEV-SXM-sju (N965HL)
DHL,SH,ASIA-EUR,,VIE: cvg-BRU-CVG-LEJ-cvg (D-ALEJ),JUE: mia-BRU-MIA-BRU-mia (G-DHLG),VIE: cvg-BRU-CVG-BRU-cvg (D-ALEJ),JUE: nev-SXM-SJU-STX-SJU*-PTP-SJU-GND-SVD-sju (N965HL)
DHL,SH,ASIA-EUR,,VIE: cvg-LEJ-CVG-LEJ-cvg (D-ALMA),JUE: sju-SXM-SKB*-SJU-SXM-sju (N961HL),VIE: cvg-BRU-CVG-EMA-lej (D-ALMA),VIE: icn-LEJ*-FRA-YYZ-IAH-FRA*-YYZ-DFW-FRA-LEJ-dxb (D-AALL)
DHL,SH,ASIA-EUR,,VIE: cvg-LEJ-CVG-BRU-cvg (D-ALMD),JUE: sju-SXM-SJU-UVF*-SLU-SJU-FDF-SJU*-SBH-AXA-sju (N961HL),VIE: mia-BRU-MIA-BRU-mia (G-DHLE),VIE: cvg-BRU-CVG-BRU-cvg (D-ALEJ)
DHL,SH,ASIA-EUR,,VIE: mia-BRU-MIA-BRU-mia (G-DHLG),VIE: cvg-LEJ-CVG-LEJ-cvg (D-ALEJ),VIE: sju-SXM-SKB-NEV-SXM-SJU-SKB-SXM-sju (N963HL),VIE: cvg-LEJ-CVG-EMA-cvg (D-ALMA)
DHL,SH,ASIA-EUR,,VIE: sju-SXM-SKB*-NEV-SJU-UVF*-SLU-SJU-PTP*-SJU-SJU-ptp (N963HL),VIE: cvg-BRU-CVG-BRU-cvg (D-ALMA),VIE: nev-SXM-SJU-SKB-SXM-SJU-SBH-AXA*-EIS-sju (N963HL),VIE: cvg-BRU-CVG-LEJ-cvg (D-ALMD)
DHL,SH,ASIA-EUR,,SAB: cvg-LEJ-CVG-BRU-lej (D-ALEJ),VIE: cvg-LEJ-CVG-EMA-cvg (D-ALMD),SAB: iah-FRA-ORD-FRA-mex (D-AALL),VIE: mia-BRU-MIA-BRU-mia (G-DHLE)
DHL,SH,ASIA-EUR,,SAB: cvg-LEJ-CVG-EMA-cvg (D-ALMA),VIE: mia-BRU-MIA-BRU-mia (G-DHLG),SAB: cvg-BRU-CVG-LEJ-cvg (D-ALEJ),SAB: cvg-BRU-CVG-BRU*-LHR-cvg (D-ALEJ)
DHL,SH,ASIA-EUR,,SAB: cvg-EMA-CVG-LEJ-cvg (D-ALMA),VIE: sju-SXM-SKB-NEV-SXM-SJU-SKB-NEV*-SKB-sxm (N963HL),SAB: ema-LEJ-CVG-BRU-cvg (D-ALMA),SAB: cvg-EMA-CVG-LEJ-bru (D-ALMA)
DHL,SH,ASIA-EUR,,SAB: cvg-BRU-CVG-BRU-cvg (D-ALMD),VIE: nev-SXM-SJU-SKB-NEV*-SKB-SXM-SJU-GND*-SVD-sju (N963HL),SAB: mia-BRU-MIA-BRU-ema (G-DHLE),SAB: mia-BRU-MIA-LEJ-lhr (G-DHLE)
DHL,SH,ASIA-EUR,,SAB: bah-LEJ-JFK-LEJ-ema (G-DHLE),SAB: dfw-FRA-ORD-FRA-lax (D-AALL),SAB: ema-LEJ-JFK-LEJ*-JFK-lej (G-DHLG),SAB: ema-LEJ-JFK-LEJ-ema (G-DHLG)
DHL,SH,ASIA-EUR,,SAB: mia-BRU-MIA-BRU-ema (G-DHLG),SAB: icn-FRA-YYZ-IAH-SVG-FRA*-ORD-FRA-EMA-lej (D-AALO),DOM: ord-FRA-MEX-DFW-FRA*-YYZ-IAH-FRA-MEX-gdl (D-AALL),DOM: lej-LHR-CVG-BRU-mia (G-DHLE)
DHL,SH,ASIA-EUR,,DOM: bru-EMA-JFK-LEJ-bru (G-DHLG),SAB: cvg-BRU-CVG-BRU-lej (D-ALMA),DOM: bru-EMA-JFK-BRU-lej (G-DHLE),LUN: pty-MIA*-PTY-LIM-UIO-PTY-LIM-UIO-PTY-mia (HP-2010DAE)
DHL,SH,ASIA-EUR,,LUN: mex-GUA*-PTY-LIM-PTY-mia (HP-1810DAE),SAB: cvg-EMA-CVG-LEJ-cvg (D-ALMD),LUN: cvg-MIA-BOG-MIA-cvg (N371CM),MAR: uio-PTY-LIM-UIO-PTY-MIA*-SJO-PTY-MIA*-PTY-sal (HP-2010DAE)
DHL,SH,ASIA-EUR,,LUN: bog-PTY-LIM-UIO-PTY-MIA-SJO-SAP-mia (HP-1910DAE),SAB: bah-LEJ-JFK-LEJ-ema (G-DHLF),MAR: cur-PTY-LIM-UIO-PTY-MIA-GUA-SAP-mia (HP-1910DAE),
DHL,SH,ASIA-EUR,,LUN: cvg-MIA-BOG*-RSW-MIA-CVG-IAH-CVG-JFK-cvg (N371CM),SAB: mia-BRU-MIA-BRU-ema (G-DHLG),MIE: gua-PTY-BOG-MIA-pty (HP-2010DAE),
DHL,SH,ASIA-EUR,,MIE: gua-PTY-BOG-PTY-pos (HP-2010DAE),DOM: ord-FRA-LAX-FRA-maa (D-AALL),JUE: mia-PTY-LIM-UIO-PTY-LIM-UIO-PTY-mia (HP-2010DAE),
DHL,SH,ASIA-EUR,,MIE: cvg-MIA-CCS*-BOG-MIA-cvg (N372CM),DOM: cvg-LEJ-CVG-BRU*-CVG-bru (D-ALEJ),VIE: uio-PTY-LIM-UIO-PTY-MIA*-PTY-SAL-SAP-mia (HP-2010DAE),
DHL,SH,ASIA-EUR,,VIE: cvg-MIA-BOG-MIA-cvg (N372CM),DOM: lej-EMA-JFK-BRU-lej (G-DHLF),VIE: cvg-MIA-BOG-MIA-cvg (N371CM),
DHL,SH,ASIA-EUR,,SAB: gua-PTY-LIM-PTY-bog (HP-1810DAE),LUN: pty-MIA*-PTY-LIM-PTY-bog (HP-1810DAE),SAB: cvg-MIA-CCS*-BOG-MIA-cvg (N371CM),
DHL,SH,ASIA-EUR,,SAB: cvg-MIA-CCS*-BOG-MIA-cvg (N371CM),LUN: lim-PTY-BOG-PTY*-CCS-bog (HP-1810DAE),,
DHL,SH,ASIA-EUR,,,MIE: sjo-PTY-BOG-PTY-bog (HP-2010DAE),,
DHL,SH,ASIA-EUR,,,JUE: bog-PTY-BOG-PTY*-CCS-bog (HP-2010DAE),,
DHL,SH,ASIA-EUR,,,VIE: bog-PTY-BOG-PTY-mia (HP-2010DAE),,
DHL,SH,ASIA-EUR,,,DOM: bog-PTY-BOG-PTY-lim (HP-1910DAE),,
Delta,LH,EUR-NAM,,,,JUE: dtw-MIA-GRU-ATL-ams (N810NW),
Delta,LH,EUR-NAM,,,,DOM: dtw-LAX-GRU-ATL-cdg (N804NW),
Delta,SH,ASIA-EUR,LUN: icn-LAX*-ICN-ATL*-LAX-ICN*-ATL-icn (N864DA),LUN: sea-HND-SEA-HIF-BGR-SOF-MSP-MUO-sea (N402DX),DOM: sof-KWI-SOF-PSM-POB-DTW-LHR-DTW-lhr (N154DL),LUN: sea-HND-SEA*-ICN-SEA-ICN*-SEA-ICN-SEA-ICN-sea (N404DX),LUN: sea-HND-SEA-ICN-sea (N405DX)
Delta,SH,ASIA-EUR,LUN: pvg-ICN-LAX-icn (N867DA),LUN: dtw-ICN-DTW-ICN-dtw (N506DN),DOM: sof-KWI-SOF-JFK-POB-atl (N861NW),LUN: pvg-ICN-DTW-ICN-dtw (N511DN),LUN: pvg-ICN-DTW-ICN-pvg (N508DN)
Delta,SH,ASIA-EUR,LUN: ord-FRA-ORD-FRA-ord (N701DN),LUN: pvg-ICN-DTW-ICN-pvg (N508DN),LUN: sea-HND-SEA-ICN-sea (N402DX),LUN: dtw-ICN-DTW-HKG-lax (N513DZ),LUN: pvg-ICN-DTW-ICN-pvg (N509DN)
Delta,SH,ASIA-EUR,LUN: ord-FRA-ORD-FRA-ord (N709DN),LUN: icn-LAX*-ICN-ATL*-LAX-ICN*-ATL-icn (N860DA),LUN: pvg-ICN-DTW-ICN-dtw (N509DN),LUN: pvg-ICN-LAX-ICN-pvg (N863DA),LUN: ord-BOM-ORD-ATL-ORD-FRA-ORD-FRA-ord (N708DN)
Delta,SH,ASIA-EUR,LUN: scl-MIA-LIM-mia (N837MH),LUN: pvg-ICN-LAX*-ICN-LAX-ICN-PVG*-LAX-ICN*-PVG-ICN-pvg (N864DA),LUN: dtw-ICN-DTW-ICN-lax (N511DN),MAR: dtw-ICN-DTW-ICN-dtw (N512DN),LUN: pvg-ICN-LAX-ICN-pvg (N864DA)
Delta,SH,ASIA-EUR,,MAR: dtw-ICN-DTW-ICN-pvg (N505DN),LUN: pvg-ICN-LAX*-ICN-LAX-ICN-LAX-ICN-PVG*-LAX-icn (N864DA),MAR: lax-ICN-ATL-ICN-lax (N867DA),MAR: dtw-ICN-DTW-ICN-dtw (N513DZ)
Delta,SH,ASIA-EUR,,MAR: atl-ICN-LAX*-ICN-PVG*-LAX-ICN*-PVG-ICN-PVG-ICN-atl (N863DA),MAR: dtw-HND-DTW-ICN-pvg (N508DN),MIE: sea-HND-SEA-HND-sea (N405DX),MAR: pvg-ICN-ATL-ICN-pvg (N867DA)
Delta,SH,ASIA-EUR,,MAR: pvg-ICN-ATL-ICN-lax (N866DA),MAR: dtw-ICN-DTW-ICN-pvg (N513DZ),MIE: lax-ICN-DTW-ICN-dtw (N509DN),MIE: sea-HND-SEA-HND-sea (N402DX)
Delta,SH,ASIA-EUR,,MIE: dtw-ICN-DTW-ICN-dtw (N506DN),MAR: atl-ICN-ATL-ORD-FRA-ATL-JFK-BOM-jfk (N708DN),JUE: hnd-SEA*-ICN-SEA-ICN*-SEA-icn (N404DX),MIE: dtw-ICN-LAX-DTW-ICN-PVG*-ICN-PVG-ICN-dtw (N505DN)
Delta,SH,ASIA-EUR,,MIE: icn-LAX*-ICN-LAX-ICN-pvg (N864DA),MIE: sea-HND-SEA-HND-sea (N403DX),JUE: dtw-ICN-DTW-ICN-pvg (N505DN),MIE: lax-ICN-DTW-HND-dtw (N507DN)
Delta,SH,ASIA-EUR,,MIE: pvg-ICN-ATL-ICN-lax (N867DA),MIE: pvg-ICN-DTW-ICN-dtw (N505DN),JUE: dtw-ICN-LAX-ICN-lax (N510DN),MIE: pvg-ICN-DTW-ICN-dtw (N510DN)
Delta,SH,ASIA-EUR,,JUE: sea-ICN-SEA-HND-sea (N403DX),MIE: dtw-ICN-DTW-ICN-pvg (N509DN),JUE: atl-ICN-LAX*-ICN-PVG*-LAX-ICN*-PVG-ICN-PVG-ICN-atl (N867DA),MIE: pvg-ICN-ATL-ORD-FRA-ORD-FRA-ORD-fra (N702DN)
Delta,SH,ASIA-EUR,,JUE: pvg-ICN-ATL-ICN-pvg (N860DA),MIE: pvg-ICN-ATL-ICN-pvg (N860DA),VIE: sea-ICN-SEA-HND-sea (N402DX),JUE: qpg-ICN-LAX-ATL*-JFK-LAX-JFK-LAX-JFK-lax (N1603)
Delta,SH,ASIA-EUR,,JUE: atl-ICN-LAX*-ICN-ATL*-LAX-ICN*-ATL-icn (N866DA),MIE: icn-LAX*-ICN-LAX-ICN-lax (N864DA),VIE: dtw-HND-DTW-ICN-pvg (N507DN),JUE: sea-ICN-SEA-ICN-sea (N405DX)
Delta,SH,ASIA-EUR,,VIE: sea-ICN-SEA-HND-sea (N404DX),JUE: sea-ICN-SEA-ICN-sea (N405DX),VIE: pvg-ICN-DTW-HND-dtw (N508DN),JUE: pvg-ICN-LAX-ICN-dtw (N509DN)
Delta,SH,ASIA-EUR,,VIE: dtw-ICN-DTW-ICN-dtw (N512DN),JUE: pvg-ICN-DTW-ICN-pvg (N510DN),VIE: dtw-ICN-DTW-ICN-dtw (N511DN),JUE: dtw-ICN-DTW-ICN-pvg (N511DN)
Delta,SH,ASIA-EUR,,VIE: pvg-ICN-ATL-ICN-lax (N863DA),JUE: dtw-ICN-LAX-ICN-lax (N511DN),VIE: atl-ICN-ATL-ICN-pvg (N864DA),JUE: atl-BOM-ATL-ORD-FRA-ORD-FRA-ORD-fra (N709DN)
Delta,SH,ASIA-EUR,,VIE: atl-ICN-LAX*-ICN-PVG*-LAX-ICN*-PVG-ICN-PVG-ICN-lax (N867DA),JUE: atl-ICN-LAX*-ICN-PVG*-LAX-ICN*-PVG-ICN-PVG-ICN-atl (N863DA),SAB: sea-HND-SEA-ICN-sea (N405DX),JUE: pvg-ICN-LAX-ICN-pvg (N864DA)
Delta,SH,ASIA-EUR,,SAB: sea-HND-SEA-icn (N403DX),JUE: pvg-ICN-ATL-ICN-atl (N866DA),SAB: pvg-ICN-DTW-ICN-pvg (N505DN),VIE: sea-ICN-SEA-HND-sea (N404DX)
Delta,SH,ASIA-EUR,,SAB: pvg-ICN-DTW-icn (N508DN),VIE: sea-ICN-SEA-HND-sea (N402DX),SAB: dtw-ICN-DTW-ICN-pvg (N509DN),VIE: pvg-ICN-DTW-ICN-pvg (N508DN)
Delta,SH,ASIA-EUR,,SAB: pvg-ICN-LAX*-ICN-ATL*-LAX-ICN*-ATL-icn (N864DA),VIE: dtw-ICN-DTW-ICN-dtw (N505DN),SAB: ord-LAX*-ICN-LAX-ICN*-LAX-icn (N860DA),VIE: dtw-ICN-DTW-ICN-dtw (N510DN)
Delta,SH,ASIA-EUR,,SAB: icn-LAX*-ICN-ATL*-LAX-ICN*-ATL-icn (N866DA),VIE: dtw-ICN-DTW-ICN-dtw (N507DN),DOM: sea-ICN-SEA-ICN-sea (N404DX),VIE: atl-ICN-ATL-ORD-FRA-ATL-ORD-FRA-atl (N701DN)
Delta,SH,ASIA-EUR,,DOM: sea-ICN-SEA-hnd (N402DX),VIE: lax-ICN-LAX-ICN-pvg (N864DA),DOM: pvg-ICN-DTW-ICN-dtw (N507DN),SAB: sea-HND-SEA-ICN-sea (N402DX)
Delta,SH,ASIA-EUR,,DOM: atl-ICN-LAX*-ICN-PVG*-LAX-ICN*-PVG-icn (N863DA),VIE: pvg-ICN-ATL-ICN-lax (N867DA),DOM: lax-ICN-LAX*-ICN-PVG*-LAX-ICN*-PVG-ICN-DTW-ICN-pvg (N510DN),SAB: pvg-ICN-DTW-ICN-dtw (N512DN)
Delta,SH,ASIA-EUR,,LUN: dtw-AMS-DTW-AMS-dtw (N173DZ),SAB: sea-HND-SEA-ICN-sea (N403DX),DOM: dtw-ICN-DTW-ICN-dtw (N512DN),SAB: dtw-ICN-DTW-ICN-dtw (N513DZ)
Delta,SH,ASIA-EUR,,LUN: ord-FRA-ORD-FRA-ord (N702DN),SAB: pvg-ICN-DTW-ICN-pvg (N508DN),DOM: dtw-HKG-LAX-DTW-ICN-DTW-ICN-PVG-icn (N513DZ),SAB: pvg-ICN-LAX-ICN-atl (N867DA)
Delta,SH,ASIA-EUR,,LUN: ord-FRA-ORD-FRA-ord (N709DN),SAB: pvg-ICN-DTW-ICN-pvg (N510DN),DOM: pvg-ICN-ATL-ICN-lax (N863DA),DOM: sea-ICN-SEA-HND-sea (N405DX)
Delta,SH,ASIA-EUR,,LUN: sof-DOH*-SOF-MSP-TIK-atl (N860NW),SAB: pvg-ICN-LAX*-ICN-ATL*-LAX-ICN*-ATL-ICN-PVG-ICN-pvg (N860DA),LUN: dtw-AMS-DTW-AMS-dtw (N173DZ),DOM: pvg-ICN-DTW-ICN-dtw (N505DN)
Delta,SH,ASIA-EUR,,MAR: dtw-AMS-DTW-AMS-dtw (N175DZ),SAB: atl-ICN-ATL-ICN-pvg (N866DA),LUN: atl-AMS-ATL-CDG-atl (N825NW),DOM: dtw-ICN-DTW-ICN-lax (N510DN)
Delta,SH,ASIA-EUR,,MAR: ord-FRA-ORD-FRA-ord (N702DN),DOM: sea-ICN-SEA-HND-sea (N405DX),LUN: ord-FRA-ORD-LAX*-ICN-LAX-ICN*-LAX-ICN-PVG-icn (N860DA),DOM: pvg-ICN-ATL-ICN-atl (N864DA)
Delta,SH,ASIA-EUR,,MAR: atl-CDG-ATL-CDG-atl (N804NW),DOM: dtw-ICN-DTW-ICN-dtw (N505DN),LUN: ord-FRA-ORD-FRA-ord (N866DA),LUN: dtw-AMS-DTW-ICN-DTW-ICN-PVG-ICN-dtw (N511DN)
Delta,SH,ASIA-EUR,,MAR: atl-AMS-ATL-LAX-ATL-FRA-ATL-LAX-atl (N806NW),DOM: lax-ICN-LAX-DTW-ICN-dtw (N511DN),MAR: dtw-AMS-DTW-AMS-dtw (N175DZ),LUN: atl-AMS-ATL-AMS-atl (N829NW)
Delta,SH,ASIA-EUR,,MIE: dtw-AMS-DTW-AMS-dtw (N173DZ),DOM: pvg-ICN-DTW-ICN-pvg (N513DZ),MAR: atl-AMS-ATL-CDG-atl (N803NW),LUN: ord-FRA-ORD-FRA-ord (N860DA)
Delta,SH,ASIA-EUR,,MIE: ord-FRA-ORD-FRA*-YQM-ord (N702DN),DOM: pvg-ICN-ATL-ICN-lax (N863DA),MAR: atl-CDG-ATL-AMS-atl (N829NW),LUN: ord-FRA-ORD-FRA-ord (N863DA)
Delta,SH,ASIA-EUR,,MIE: ord-FRA-ORD-FRA-ord (N709DN),DOM: atl-ICN-LAX*-ICN-PVG*-LAX-ICN*-PVG-ICN-PVG-ICN-atl (N867DA),MAR: ord-FRA-ORD-ATL-FRA-ATL-ICN-PVG-icn (N866DA),MAR: atl-AMS-ATL-AMS-atl (N825NW)
Delta,SH,ASIA-EUR,,MIE: atl-AMS-ATL-AMS-atl (N822NW),LUN: dtw-AMS-DTW-AMS-dtw (N175DZ),MIE: dtw-AMS-DTW-AMS-dtw (N173DZ),MAR: ord-FRA-ORD-FRA-ord (N860DA)
Delta,SH,ASIA-EUR,,JUE: dtw-AMS-DTW-AMS-dtw (N175DZ),LUN: ord-FRA-ORD-FRA-ord (N702DN),MIE: ord-FRA-ORD-FRA-ord (N702DN),MIE: atl-AMS-ATL-AMS-atl (N821NW)
Delta,SH,ASIA-EUR,,JUE: bgr-SOF-MSP-MUO-SEA-ICN-SEA-hnd (N402DX),LUN: ord-FRA-ORD-FRA-ord (N709DN),MIE: ord-FRA-ORD-FRA-ord (N708DN),MIE: ord-FRA-ORD-FRA-ord (N860DA)
Delta,SH,ASIA-EUR,,JUE: ord-FRA-ORD-FRA-ord (N709DN),LUN: atl-AMS-ATL-AMS-atl (N807NW),MIE: atl-AMS-ATL-FRA-atl (N811NW),MIE: ord-FRA-ORD-ATL-ICN-PVG-ICN-LAX-icn (N863DA)
Delta,SH,ASIA-EUR,,JUE: atl-CDG-ATL-CDG-atl (N804NW),LUN: atl-FRA-ATL-ICN-PVG-ICN-PVG-ICN-atl (N866DA),JUE: dtw-AMS-DTW-AMS-dtw (N175DZ),JUE: dtw-AMS-DTW-AMS-dtw (N173DZ)
Delta,SH,ASIA-EUR,,VIE: dtw-AMS-DTW-AMS-dtw (N173DZ),MAR: dtw-AMS-DTW-AMS-dtw (N173DZ),JUE: ord-FRA-ORD-FRA-ord (N702DN),JUE: atl-AMS-ATL-CDG-atl (N829NW)
Delta,SH,ASIA-EUR,,VIE: ord-FRA-ORD-FRA-ord (N701DN),MAR: ord-FRA-ORD-FRA-ord (N709DN),JUE: ord-FRA-ORD-FRA-ord (N708DN),JUE: ord-FRA-ORD-FRA-ord (N860DA)
Delta,SH,ASIA-EUR,,VIE: ord-FRA-ORD-FRA-ord (N709DN),MAR: atl-CDG-ATL-CDG-atl (N825NW),JUE: atl-AMS-ATL-AMS-atl (N821NW),JUE: ord-FRA-ORD-FRA-ord (N866DA)
Delta,SH,ASIA-EUR,,VIE: atl-FRA-ATL-LAX-atl (N806NW),MAR: atl-AMS-ATL-vcv (N829NW),JUE: atl-CDG-ATL-AMS-atl (N822NW),VIE: atl-AMS-ATL-CDG-atl (N824NW)
Delta,SH,ASIA-EUR,,VIE: atl-AMS-ATL-AMS-atl (N822NW),MIE: dtw-AMS-DTW-AMS-dtw (N175DZ),VIE: dtw-AMS-DTW-AMS-dtw (N173DZ),VIE: ord-FRA-ORD-FRA-ord (N860DA)
Delta,SH,ASIA-EUR,,VIE: atl-CDG-ATL-CDG-atl (N825NW),MIE: ord-FRA-ORD-FRA-ord (N702DN),VIE: ord-FRA-ORD-FRA-ord (N702DN),VIE: ord-FRA-ORD-FRA-ord (N866DA)
Delta,SH,ASIA-EUR,,SAB: dtw-LHR-DTW-LHR-dtw (N154DL),MIE: ord-FRA-ORD-FRA-ord (N709DN),VIE: ord-FRA-ORD-FRA-ord (N708DN),SAB: dtw-AMS-DTW-AMS-dtw (N173DZ)
Delta,SH,ASIA-EUR,,SAB: dtw-AMS-DTW-AMS-dtw (N175DZ),JUE: dtw-AMS-DTW*-AMS-DTW-AMS-DTW-AMS-DTW-ams (N173DZ),VIE: atl-CDG-ATL-AMS-atl (N806NW),SAB: atl-AMS-ATL-AMS-atl (N825NW)
Delta,SH,ASIA-EUR,,SAB: ord-FRA-ORD-FRA-ord (N701DN),JUE: ams-DTW*-AMS-DTW-AMS-dtw (N173DZ),SAB: dtw-AMS-DTW-AMS-dtw (N175DZ),SAB: ord-FRA-ORD-FRA-ord (N860DA)
Delta,SH,ASIA-EUR,,SAB: ord-FRA-ORD-FRA-ord (N709DN),JUE: atl-SXM-ATL-MCO-ATL-JFK-ATL-MCO-msp (N6714Q),SAB: byh-DTW*-TRD-DTW-ICN-DTW-ICN-DTW-ICN-dtw (N506DN),SAB: ord-FRA-ORD-FRA-ord (N866DA)
Delta,SH,ASIA-EUR,,SAB: atl-CDG-ATL-AMS-atl (N804NW),JUE: ord-FRA-ORD-FRA-ord (N702DN),SAB: ord-FRA-ATL-ORD-FRA-ATL-ORD-FRA-ord (N701DN),DOM: dtw-AMS-DTW-AMS-dtw (N175DZ)
Delta,SH,ASIA-EUR,,SAB: atl-AMS-ATL-AMS-atl (N822NW),JUE: ord-FRA-ORD-FRA-ord (N709DN),SAB: ord-FRA-ORD-FRA-ord (N702DN),DOM: atl-AMS-ATL-AMS-atl (N811NW)
Delta,SH,ASIA-EUR,,DOM: dtw-LHR-DTW-ORD-DTW-ORD-dtw (N154DL),JUE: atl-AMS-ATL-CDG-atl (N822NW),SAB: ord-FRA-ORD-FRA-ord (N708DN),DOM: atl-CDG-ATL-CDG-atl (N822NW)
Delta,SH,ASIA-EUR,,DOM: dtw-AMS-DTW-AMS-dtw (N173DZ),JUE: atl-CDG-ATL-AMS-atl (N823NW),SAB: atl-CDG-ATL-CDG-atl (N803NW),DOM: ord-FRA-ORD-FRA-ord (N860DA)
Delta,SH,ASIA-EUR,,DOM: ord-FRA-ORD-FRA-ord (N701DN),VIE: dtw-AMS-DTW-AMS-dtw (N175DZ),SAB: atl-AMS-ATL-AMS-atl (N806NW),DOM: ord-FRA-ORD-FRA-ord (N866DA)
Delta,SH,ASIA-EUR,,DOM: ord-FRA-ORD-FRA-ord (N709DN),VIE: ord-FRA-ORD-FRA-ord (N702DN),DOM: dtw-AMS-DTW-AMS-dtw (N173DZ),
Delta,SH,ASIA-EUR,,DOM: atl-AMS-ATL-AMS-atl (N804NW),VIE: ord-FRA-ATL-JFK-BOM-jfk (N708DN),DOM: ord-FRA-ORD-FRA-ord (N702DN),
Delta,SH,ASIA-EUR,,DOM: atl-CDG-ATL-LAX-ATL-lax (N825NW),VIE: ord-FRA-ORD-FRA-ord (N709DN),DOM: ord-FRA-ORD-ATL-ICN-ATL-ORD-FRA-atl (N708DN),
Delta,SH,ASIA-EUR,,,VIE: atl-AMS-ATL-CDG-atl (N823NW),DOM: atl-AMS-ATL-AMS-atl (N829NW),
Delta,SH,ASIA-EUR,,,VIE: atl-CDG-ATL-AMS-atl (N824NW),DOM: atl-CDG-ATL-GRK-RIV-JFK-SOF-KWI-sof (N861NW),
Delta,SH,ASIA-EUR,,,SAB: dtw-AMS-DTW-AMS-dtw (N173DZ),,
Delta,SH,ASIA-EUR,,,SAB: ord-FRA-ATL-ORD-FRA-ORD-FRA-ORD-fra (N701DN),,
Delta,SH,ASIA-EUR,,,SAB: ord-FRA-ORD-FRA-ord (N702DN),,
Delta,SH,ASIA-EUR,,,SAB: ord-FRA-ORD-FRA-ord (N709DN),,
Delta,SH,ASIA-EUR,,,SAB: atl-CDG-ATL*-BOS-ATL-AMS-ATL-AMS-ATL-ams (N822NW),,
Delta,SH,ASIA-EUR,,,DOM: kwi-SOF-PSM-POB-DTW-LHR-DTW-LHR-dtw (N154DL),,
Delta,SH,ASIA-EUR,,,DOM: dtw-AMS-DTW-AMS-dtw (N175DZ),,
Delta,SH,ASIA-EUR,,,DOM: ord-FRA-ORD-FRA-ord (N702DN),,
Delta,SH,ASIA-EUR,,,DOM: ord-FRA-ORD-FRA-ord (N709DN),,
Delta,SH,ASIA-EUR,,,DOM: atl-AMS-ATL-AMS-atl (N806NW),,
Delta,SH,ASIA-EUR,,,DOM: atl-CDG-ATL-AMS-atl (N823NW),,
Delta,SH,ASIA-EUR,,,DOM: kwi-SOF-JFK-POB-atl (N861NW),,
EasternAirlines,LH,EUR-NAM,,LUN: iah-LHR-DFW*-RSW-MIA-EZE-mia (N700KW),JUE: lim-MIA-EZE-MIA-lim (N703KW),JUE: lim-MIA-EZE-MIA-iah (N700KW),MAR: eze-MIA-EZE-MIA-gye (N700KW)
EasternAirlines,LH,EUR-NAM,,MAR: rsw-MIA-EZE-mia (N700KW),,,
EasternAirlines,SH,NAM-SAM,LUN: geo-MIA-GYE-MIA-lim (N703KW),LUN: lim-MIA-GYE-MIA-mga (N604KW),LUN: geo-MIA-GYE-MIA-lim (N703KW),LUN: eze-MIA-GYE-MIA-lim (N700KW),LUN: asu-MIA-GYE-MIA-lim (N703KW)
EasternAirlines,SH,NAM-SAM,,MAR: eze-MIA-LIM-MIA*-LIM-mia (N703KW),MAR: gye-MIA-LIM-MIA-eze (N703KW),LUN: lim-MIA-GEO-MIA-gye (N703KW),MAR: gye-MIA-LIM-MIA-geo (N703KW)
EasternAirlines,SH,NAM-SAM,,VIE: lim-MIA-GEO-MIA-gye (N703KW),,MAR: gye-MIA-LIM-MIA-eze (N700KW),DOM: mia-LIM-MIA-gye (N604KW)
Emirates,LH,ASIA-EUR,,LUN: sin-SYD*-DXB-GRU-SCL-DXB-JFK-DXB-iad (A6-ECU),MIE: bne-DXB-JFK-UIO-AMS-DXB-PVG-DXB*-GRU-uio (A6-EQK),MAR: sin-DXB-GRU-DXB-bkk (A6-EGF),VIE: lhr-DXB-LHR*-DXB-GRU-DXB-ORD-DXB-ICN-dxb (A6-ECN)
Emirates,LH,ASIA-EUR,,MAR: pvg-DXB-GRU-EZE-DXB*-KRT-DXB-jfk (A6-ECV),JUE: han-DXB-ORD-CPH-DXB-MEL-DXB-GRU-dxb (A6-EQI),JUE: ord-DXB-GRU-DXB-bne (A6-EQP),DOM: dxb-LHR*-DXB-GRU-DXB-ord (A6-ECN)
Emirates,LH,ASIA-EUR,,MIE: hkg-DXB-GRU-SCL-DXB-YYZ-dxb (A6-EQB),MIE: dxb-MEL*-DXB-GRU*-DXB-AMD*-DXB-HYD-DXB-MEL-DXB-iad (A6-EPW),SAB: hkg-DXB-GRU-SCL-DXB-ICN-DXB-ORD-dxb (A6-EGA),
Emirates,LH,ASIA-EUR,,SAB: icn-DXB-GRU-dxb (A6-ECQ),MIE: mel-DXB-GRU-DXB-nrt (A6-EQH),SAB: jfk-DXB-GRU-DXB*-GRU-dxb (A6-EQN),
